"Speaker","Speech"
"STATEMENT OF MARY L. SCHAPIRO, CHAIRMAN, SECURITIES AND EXCHANGE COMMISSION"," "
"Ms. Schapiro","Thank you very much, Chairman Dodd, Ranking Member Shelby, and Members of the Committee. I appreciate the opportunity to testify as we face a critical juncture in the history of our Nation's financial markets. It is a particular pleasure to appear with Fred Joseph, Securities Commissioner from the State of Colorado and the head of NASAA. I am testifying today on behalf of the Commission as a whole. The Commission agrees that our goal is to improve the financial regulatory system, that we will work constructively to that end, and that we are all fully committed to the mission of the SEC. In light of the recent economic events and their impact on the American people, I believe this Committee's focus on investor protection and securities regulation as part of a reconsideration of the financial regulatory regime is timely and critically important. I strongly support the view that there is a need for systemwide consideration of risks to the financial system and for the creation of mechanisms to reduce and avert systemic risks. I am equally convinced that regulatory reform must be accomplished without compromising the integrity of our capital markets or the protection of investors. This is the SEC's core mission, and we believe that an independent agency with this singular focus is an essential element of an effective financial regulatory regime. I believe that three general principles should feature prominently in regulatory reform. The first is that an integrated capital markets regulator that focuses on investor protection is indispensable to restoring investor trust and confidence, which is in turn indispensable to the recovery of our economy; second, that regulator must be independent; and third, a strong and investor-focused capital markets regulator complements the role of a systemic risk regulator, resulting in a more effective oversight regime. The SEC's regulation of the Nation's capital markets involves an integrated set of functions that promote the efficiency, competition, and fairness of our markets for the benefit of investors; through the regulation of the exchanges, clearing agencies, and transfer agents that provide the infrastructure that makes our markets work at lightning speed, with remarkable efficiency, and at low cost to investors; through the provision of accurate, meaningful, and timely corporate information which allows investors to allocate capital efficiently; through the independence of expert accounting standard setters to ensure that the primary focus in standard setting is investors reading financials, not the companies preparing them; through the rules that ensure that mutual and money market funds which hold over $9 trillion of assets are operated for the benefit of investors and only investors; through the oversight of 5,500 broker-dealers and over 11,000 investment advisers to whom investors turn for guidance when accessing our capital markets; and, finally, through enforcement, done aggressively and without fear or favor. Each of the SEC's core functions interacts with the others. As an aggregated set, they provide for strong capital markets oversight. Take any function away, and the investor protection mission suffers. If the functions are disaggregated, capital markets oversight becomes diluted and investors suffer. As we look to the future of securities regulation, we believe that independence is an essential attribute of a capital market's regulator. Congress created the SEC to be the investor's advocate, and Congress did so precisely so that we can champion those who otherwise would not have a champion and, when necessary, take on the most powerful interests in the country. Regulatory reform must guarantee that independence in the future. Finally, the SEC, as a strong and independent capital markets regulator, will work cooperatively to support the mission of systemic risk regulation, whether it is accomplished through the designation of a single entity to monitor and control risk or through a college of regulators approach. When I returned to the SEC as Chairman in January, I appreciated the need to act swiftly to help restore investor confidence in our markets and in the SEC. In less than 2 months, we have instituted important reforms to reinvigorate our enforcement program, better train our examination staff, and improve our handling of tips and complaints. To address short selling, the Commission will consider proposals early next month to reinstate the uptick rule. And on April 15th, the Commission will hold a public roundtable on possible credit rating agency reforms. This spring, I will ask the Commission to consider proposals to strengthen money market funds through improvements to credit quality, maturity, and liquidity standards; improve investor access to public company proxies; and significantly enhance controls over the safekeeping of investor assets. But we cannot do everything alone, and this crisis highlights several pressing needs. I expect to ask for the Committee's help with legislation that would require registration of investment advisers who advise hedge funds, and likely of the hedge funds themselves; legislation to break down statutory barriers between broker-dealers and investment advisers, and to fill other gaps in regulatory oversight, including those related to credit default swaps and municipal securities, an area that has far too long needed more robust oversight. Every day when I go to work, I am committed to putting the SEC on track to serve as a forceful regulator for the benefit of America's investors. Today, the SEC's core mission of capital markets oversight and investor protection is as fundamentally important as it ever was, and I am fully committed to ensuring that the SEC carries out that job in the most effective way it can. Thank you again for the opportunity to share the SEC's views. We very much look forward to working with the Committee on any financial reform efforts in the months ahead, and I, of course, would be pleased to answer any questions."
"Chairman Dodd","Thank you very much, Chairman Schapiro. Mr. Joseph, thank you very much for being with us. "
"STATEMENT OF FRED J. JOSEPH, PRESIDENT, NORTH AMERICAN SECURITIES ADMINISTRATORS ASSOCIATION"," "
"Mr. Joseph","Thank you, Mr. Chairman. Chairman Dodd, Ranking Member Shelby, and Members of the Committee, I am Fred Joseph, Colorado Securities Commissioner and President of the North American Securities Administrators Association--NASAA. I am honored to be here today to discuss legislative and regulatory changes that are most relevant to Main Street Americans who are looking to regulators and lawmakers to help them rebuild and safeguard their financial security. In November 2008, NASAA released its Core Principles for Regulatory Reform in Financial Services and subsequently issued a pro-investor legislative agenda for the 111th Congress. Today I would like to highlight the recommendations that we feel are most vital to sound regulatory reform and strong investor protection. NASAA's top legislative priority is to protect investors by preserving State securities regulatory and enforcement authority over those who offer investment advice and sell securities to their residents. Just one look at our enforcement data shows the effectiveness of State securities regulation. Last year in Colorado alone, my office conducted investigations that led to 246 enforcement actions, resulting in $3 million ordered to be returned to investors and 434 years of prison time for fraudsters. And just last month, a Ponzi scheme investigation launched by my office resulted in a prison sentence of 132 years for the main perpetrator. And yet, over a number of years there have been calls for preemption of State regulation and enforcement. The National Securities Markets Improvement Act of 1996, NSMIA, preempted much of the States' regulatory authority for securities traded in national markets. Although it left State antifraud enforcement largely intact, it limited the States' ability to address fraud in its earliest stages before massive losses have been inflicted on investors. An example of this is in the area of private offerings under Rule 506 of Regulation D. These offerings enjoy an exemption from registration under Federal securities law, so they receive virtually no regulatory scrutiny. As a result, we have observed a significant rise in the number of offerings made pursuant to Rule 506 that are later discovered to be fraudulent. Although Congress preserved the States' authority to take enforcement actions for fraud, this power is no substitute for a State's ability to scrutinize the offerings for signs of potential abuse and to ensure that disclosure is adequate before harm is done to investors. NASAA believes the time has come for Congress to reinstate State regulatory oversight of all Rule 506 offerings. Next, the Madoff case illustrates the horrific consequences we face when an investment adviser's illegal activity goes undetected and unchecked for an extended period. NASAA recommends two changes to enhance the States' role in policing investment advisers. First, the SEC should expand the class of IAs that are subject to State registration and oversight. In NSMIA, Congress provided that the States would regulate IAs with up to $25 million in assets under management, while the SEC would regulate the larger IAs. Congress further intended that the SEC would periodically review this allocation of authority and adjust it appropriately. The time is now for the $25 million ``assets under management'' test to be increased possibly to $100 million. Congress should also consider enhancing the States' enforcement authority over large IAs. Currently, a State can only take enforcement action against a federally registered investment adviser if it finds evidence of fraud. This authority should be broadened to encompass any violations under State law, including dishonest and unethical practices. This enhancement will not interfere with the SEC's exclusive authority to register and oversee the activities of large IAs. NASAA also urges Congress to apply the fiduciary duty to all financial professionals who give investment advice regarding securities--broker-dealers and investment advisers alike. This step will enhance investor protection, eliminate confusion, and even promote regulatory fairness by establishing conduct standards according to the nature of the services provided and not the licensing status of the provider. The fiduciary duty is the obligation to place a client's interest first, to eliminate any conflicts of interest, and to make full and fair disclosure to clients. We recommend that Congress ratify the highest standard of care. For all financial professionals, the interests of the clients must come first at all times. Many observers believe that private actions are the principal means of redress for victims of securities fraud, but they also play an indispensable role in deterring fraud and complementing the enforcement efforts of Government regulators and prosecutors. The problem is that Congress and the U.S. Supreme Court have restricted the ability of private plaintiffs to seek redress in court for securities fraud. These restrictions have not only reduced the compensation available to those who have been the victims of securities fraud, but they have also weakened a powerful deterrent against misconduct in our financial markets. Removing excessive restrictions on access to the courts would not only provide just compensation for investors, it would also benefit regulators by restoring a powerful deterrent against fraud and abuse--that is, the threat of civil liability. In conclusion, State securities regulators believe that enhancing our securities laws and regulations and ensuring they are being vigorously enforced is the key to restoring investor confidence in our markets. NASAA and its members are committed to working with the Committee to ensure that the Nation's financial services regulatory regime undergoes the important changes that are necessary to enhance Main Street investor protection, which State securities regulators have provided for nearly 100 years. Thank you very much."
"Chairman Dodd","Thank you very much, Mr. Joseph. We appreciate that very much. We will begin with the first round, and I will ask the clerk to keep an eye on this clock here so we make sure we get to everybody and move along with as many witnesses we have. Madam Chairman, thank you again for being with us here this morning. Lehman Brothers, Financial Products Division, AIG, among others, I guess, you have heard Secretary Geithner and Fed Chairman Bernanke propose the creation of a resolution mechanism for nonbank entities as a way to move things forward. Obviously, you are talking about an area in which the SEC plays a very critical role. So, one, I would be interested to know whether or not you were consulted on this at all. We have talked about the Treasury Secretary and the Chairman of the Federal Reserve, but given the fact we are talking about entities that would normally fall under the jurisdiction of the SEC or the State regulators, were you at all consulted by the Treasury and the Fed? What role do you think the SEC should play in this resolution mechanism given the oversight and regulator responsibilities? And let me take advantage of the moment as well to ask you, if you would, to comment on the reports of the regulatory changes that Secretary Geithner has mentioned this morning. In fact, I will ask both of you to do that, but let me begin with Chairman Schapiro."
"Ms. Schapiro","Thank you, Mr. Chairman. I would say broadly and quite generally there was consultation with respect to the concept of filling the gaps in the existing resolution regime, but really very little conversation about what that would look like and what the legislative proposal ultimately would propose. We clearly have gaps in our resolution regime for large financial institutions. SIPC obviously handles the unwinding and the liquidation of a broker-dealer. FDIC is empowered to handle the unwinding or the resolution of a bank, but we have bank holding companies and other large financial institutions for which there really is no organized resolution regime. And I do think that that was an issue, clearly an issue with AIG, but also an issue with Lehman Brothers and other institutions. So I fully support the concept of closing the gap in resolution regimes so that we have a more coherent approach. Whether that ultimately rolls SIPC, over which the SEC has authority, into it or it works to be highly coordinated and cooperative with an entity like SIPC I think is something we should probably discuss as this legislation moves forward."
"Chairman Dodd","Let me just say on that point, before we move to the second question, whether they have consulted with you or not, I would hope that you would demand to be consulted on this. This is something where clearly this is--you are going to have a resolution of these entities here, given the role of the SEC in the regulation of them and the oversight of them. And I am very much supportive of the idea of having a resolution mechanism. I do not want to suggest I am not. But it seems to me you have got to be involved in this."
"Ms. Schapiro","There is actually no question but that we have to be involved in this. The SEC has an enormously important role to play here as the expert. But, again, as I said in my opening statement, as the advocate for the investor whose funds are in potentially multiple components of a large financial firm, and most particularly, of course, the broker- dealer, and our concern will always be the protection of investors' assets in the broker-dealers. So I am not known for being shy. I have no intention of being shy."
"Chairman Dodd","Kick down the door, if you have to."
"Ms. Schapiro","I will kick down the door."
"Chairman Dodd","Mr. Joseph--let me have you respond to this quickly, and then I want to get back to this--and do not take a long time on the second part of that question, but I would be interested in your general reaction to what you have heard this morning from Treasury and others on the modernization."
"Ms. Schapiro","With respect to a systemic risk regulator?"
"Chairman Dodd","Yes."
"Ms. Schapiro","Again, the devil is in the details on this one for sure, and my concern is that in the creation of a systemic risk regulator we do not create a monolithic entity that supplants the important functions that are served by multiple other agencies and most especially, in my view, the Securities and Exchange Commission and our role as a regulator of the capital markets with a focus, again, solely on investors and investor protection. So while I support the concept of either a systemic regulator or a college of regulators--which I think is a concept you have talked about; I know there is at least one bill proposed that would create that sort of a mechanism, and I think it is well worth exploring because I think multiple regulators bring a lot to the table and multiple perspectives. Nonetheless, whichever way we end up going, I think there is value to a view across the markets of large or rapidly increasing exposures that can threaten the health of the financial system. I think there is an important focus on evaluation of risk management procedures within large firms. I think there are certain prudential standards that ought to be established for very important systemic institutions. And I think a risk regulator can help the appropriate resolution authority in their functions. But I think what is really important is that while we try to create a mechanism like this, that we do not try to supplant the very important functions that are engaged in by agencies like the SEC in the regulation of markets, clearance and settlement systems, brokerage firms, mutual funds where Americans entrust their savings and so forth."
"Chairman Dodd","Let me just say, my time is up here, and, again, I think Senator Shelby and I are both very determined to work very closely together on this, so I would not want any of my statements to be taken as a final conclusion on this. But as we talk about a systemic risk regulator and a prudential regulator, my own view is we put that together. I get somewhat uneasy about consolidation of a lot of this. It looks great on a sheet of paper in terms of doing the efficiencies of it. But I for one feel very strongly, at least at this point, that the SEC and the function of the SEC ought not to be so incorporated in something that it ends up diminishing the role of the Securities and Exchange Commission in investor confidence, investor confidence, investor confidence."
"Ms. Schapiro","I completely agree with you. My fear is that a systemic risk regulator and systemic risk concerns will always trump investor protection. And given the structure of our markets and the broad participation of the public in our markets, that would be a terrible result."
"Chairman Dodd","We are interested in your thoughts and views on this as well, but I would not want the moment to pass without expressing my reservations about moving a lot of boxes around and consolidating things and assuming you are getting something better because you have got fewer boxes."
"Ms. Schapiro","Thank you."
"Chairman Dodd","In fact, the goal is that consumer, that investor, that shareholder, that user of the system, what is in their interest? You begin there."
"Senator Shelby",""
"Senator Shelby","Thank you, Mr. Chairman. Picking up on the area that Senator Dodd was in, Chairman Schapiro, the SEC's Consolidated Supervised Entity Program, I believe was not a success. What role, if any, should the SEC-- you are the Chairwoman of the SEC--play in prudential supervision?"
"Ms. Schapiro","I think it is----"
"Senator Shelby","Can you bring the microphone up closer, please?"
"Ms. Schapiro","Sure. I am sorry. Is that better?"
"Senator Shelby","Yes."
"Ms. Schapiro","I think the SEC's Consolidated Supervised Entity Program was not a success. I think that is a fair evaluation. It has been replaced now because we obviously still have very important oversight of brokerage firms that have financial and operational issues that need the close supervision of the SEC, and it has been replaced by an Office of Broker-Dealer Risk Management. Nonetheless, our focus on the broker-dealer is very important and it is well ingrained in the SEC. But you can't effectively oversee the broker-dealer and its operations if you don't also have the ability to understand what is going on in a holding company or an affiliate, including overseas affiliates, whose activities can very, very directly impact the broker- dealer and the safekeeping of customer assets at that broker- dealer. So my view is that we have responsibility for brokerage firms, but we also have to have what we call a touch at the holding company level and at the affiliate level to understand risk management, exposures, leverage, and other issues that have implications for the broker-dealer's health."
"Senator Shelby","You have announced plans to consider reinstating the uptick rule, or a variation of the rule, at an open meeting next month. A lot of economic analysis was done before the rule was eliminated in 2007. How are you incorporating economic analysis into the decision about whether, and if so, how to reinstate an uptick rule?"
"Ms. Schapiro","Senator, you are absolutely right. We are going to consider at an April 8 Commission meeting proposing to reinstate the uptick rule, or a bid test, or a circuit breaker, or some combination of those as a mechanism for controlling short selling to some extent. We are obviously acutely aware of the tremendous interest in this issue on both sides. Economic analysis did play a very important role in the elimination of the uptick test and we would expect that our economists at the SEC are looking at data now in the context of the changes in the markets to understand what the impact of an uptick rule might be, and I would expect that we will make data available, to the extent we can, to independent economists to do some analysis, as well. We will also hold in conjunction with the open meeting where we will consider the uptick test a public roundtable where we will solicit views more broadly about not just the uptick test, but other potential Governors on short selling."
"Senator Shelby","The SEC's examination function used to be integrated into each of the rulemaking divisions. Over 10 years ago, it was split off into a separate office. Some people have argued that this structure creates a dangerous wall between those who write the rules and those who monitor how firms are implementing them. Are you at the SEC reviewing this structure and how it continues to make sense, especially in light of the Madoff-Stanford financial and market timing scandals?"
"Ms. Schapiro","Yes, Senator, we are. I have only been on board about 2 months, not quite 2 months, and----"
"Senator Shelby","I know that."
"Ms. Schapiro","----and reviewing the structure of the agency broadly is high on my list of things to get done. It is really critically important that we have an examination staff that has the tools and the skill sets to do a more effective job, the most effective job possible, but that is also linked back to the policymaking parts of the organization so that they can inform policymaking and they can also inform the Commission about areas where we may need to take further action. So I am looking very broadly at the structure of the entire agency and, of course, OC is a component of that."
"Senator Shelby","You have also noted that the SEC may ask Congress for a statutory mandate that hedge fund advisors register. Would your request also extend to venture capital and private equity advisors, and how would the influx of new advisors affect the frequency with which advisors get inspected?"
"Ms. Schapiro","Well, it is a terrific question because right now, we have something on the nature of 400 examiners to cover 11,300 advisors and more than 8,000 mutual funds. So without additional resources, we could not make, even given the authority to regulate hedge funds, we couldn't make that a reality in a very effective way."
"Senator Shelby","How much money are you going to need there? I know this is an Appropriations Committee question, but I am also on that committee."
"Ms. Schapiro","We are working on that analysis right now and will be happy to provide it to the Committee as soon as possible."
"Senator Shelby","OK."
"Ms. Schapiro","Also, it is important, though, that in addition to resources, we need to have the skill sets that are appropriate in order to do an effective job with hedge fund regulation."
"Senator Shelby","Thank you, Mr. Chairman."
"Chairman Dodd","Senator Schumer."
"Senator Schumer","Thank you, Mr. Chairman. Thank you for holding the hearing, and thank you to the witnesses for being here today. My first question deals with executive compensation. It has become clear that something is out of whack with executive compensation. I think we all believe that people should be rewarded for good performance. That is not the problem. But what we have seen in many instances, that has enraged Americans, is a ``heads, I win, tails, you lose'' system, in which executives are rewarded for flash-in-the-pan short-term gains, or even worse, rewarded richly when the company does poorly and the shareholders have been hammered. I think that is what most confounds people--bad performance, higher salary. Corporate boards are supposed to keep an eye on compensation. They are supposed to keep it aligned with shareholder interests. Lately, they seem to have more interest in keeping the CEOs and top management happy than in carrying out their fiduciary responsibilities, so I think we have to address that. We have learned a lot about this in the last while. Last year, when he was a Senator, President Obama sponsored an advisory say on pay proposal. I think we have to look at this. I am for it. But for say on pay to have teeth, it seems pretty clear it requires shareholders to have a stronger voice in regard to corporate management. This obviously means shareholders need to have a real voice in the election of directors. Right now, given the fact it is so hard to get access to the proxy materials for nonmanagement shareholders, this isn't true, so I was encouraged to hear in your testimony you don't believe the SEC has gone far enough in this area. First, how are you proceeding to correct this, and do you agree with me that, in conjunction, real proxy access along with say on pay would have some real impact on compensation practices and on enhanced board responsibility more generally?"
"Ms. Schapiro","Senator, I agree with everything you have said----"
"Senator Schumer","Oh, well maybe we should stop right now. "
"Ms. Schapiro","I could stop right there in the interest of time. Let me say quickly, I think there has been a lot of effort to link pay to performance, but there has been a nonsuccessful effort to link pay to risk taking and that is a responsibility for boards, to understand the appetite for risk within the organization and to control it, and one way to control it is through linkage to compensation practices for senior management. We will move ahead this spring to propose greater access to the proxy for shareholders as a mechanism both to empower shareholders, who are, in fact, the owners of the corporation, but also as a mechanism to help provide greater discipline with respect to compensation and risk taking."
"Senator Schumer","Thank you, and I look forward to working with you on this area. I think we need to move forward. Second is enforcement funds. We know--everyone knows about the Madoff case, but it is emblematic of a broader trend of fraud that I believe is going to be uncovered in the aftermath of this financial crisis. Back in the S&L crisis, I helped push a law that would get special prosecutors, FBI agents, and bank examiners to go after that fraud. Mr. Breeden is shaking his head because we worked together on that. And we need to do that again, particularly now. If you saw yesterday's newspaper, the administration, correctly, doesn't want to reduce antiterrorism efforts in the Justice Department, but that squeezes new needs, such as financial investigators. In conjunction with my colleagues on this Committee, we are trying to increase the SEC enforcement budget. I proposed legislation to do that with Senator Shelby, which we are going to try to do in the Appropriations Committee. Can you give us a sense of what improvements you could make with a stronger enforcement budget?"
"Ms. Schapiro","I would be happy to, and we----"
"Senator Schumer","Or an increased budget in general, too."
"Ms. Schapiro","We would be grateful recipients of an increased budget and particularly an increased enforcement budget. We have a new Enforcement Director beginning on Monday. He spent 11 years as a prosecutor and head of the Securities and Commodities Fraud Task Force in the Southern District of New York. He is coming in with a renewed commitment to the SEC's focus on bringing the most important cases, the most meaningful cases, in the quickest time possible in order to protect investors more effectively. We are also looking at technology improvements to support our enforcement and examination staff. The SEC's technology is light years behind Wall Street, and frankly, light years behind everybody else."
"Senator Schumer","OK."
"Ms. Schapiro","We have enhanced our training programs. We have a number of people who are now taking the Certified Fraud Examiner Program, as well as enhancing dramatically our internal training programs. And we are actively seeking new skill sets, including in financial analysis, forensic accounting, trading, and other areas, so that we are better able to keep up with what is going on and what the fraudsters are up to."
"Senator Schumer","Thank you. So I see you need the money. Could I ask one more, Mr. Chairman? Quickly, just on derivatives clearing. For a while, I have been advocating that derivatives ought to be traded whenever they can be--some are very complicated and there is no market--in either a clearinghouse, or for me, preferably, an exchange. I know that this morning, Secretary Geithner is going to mention that in his testimony, at least as I understand it, on the House side. What steps is the SEC encouraging to take to encourage the use of central counterparties? Do you have the authority to require clearing of certain types of derivatives now? If you don't, is it the kind of authority that you want, and if not, what other kinds of authority do you need?"
"Ms. Schapiro","I believe that----"
"Senator Schumer","Do you agree with the general thrust?"
"Ms. Schapiro","Yes. CDS should be centrally cleared. We do not have the authority right now to require that. We have facilitated the approval of three central counterparties for CDS clearing that we have done jointly with the Fed and with the Commodities Futures Trading Commission and we would strongly recommend that Congress require central clearing of CDS. I am not a big believer in voluntary regulation and I think that this is an area where we need authority."
"Senator Schumer","Thank you, Mr. Chairman."
"Chairman Dodd","Thank you very much. Did I hear you say in response to Senator Schumer on the way on pay that you are inclined to be supportive of that in terms of shareholder----"
"Ms. Schapiro","I do support say on pay, the advisory vote by shareholders of pay, yes."
"Chairman Dodd","Good. Thank you for that. And let me just say, too, as I turn to Senator Corker, there are some wonderful people who work at your organization and I wouldn't want our comments to talk about needs and resources and so forth to be reflective of how many of us feel about how hard working people are at the SEC. They need the tools, as Senator Schumer points out, the resources and so forth there, but it is not for lack of determination of good people who want to do a good job, and I think that needs to be said. It can't be said often enough."
"Ms. Schapiro","I appreciate that very much."
"Chairman Dodd","Senator Corker."
"Senator Corker","Thank you, Mr. Chairman, and thank you all for being here and for your testimony. I just, in looking at my BlackBerry a second, would recite a quote from Secretary Geithner this morning on the other side of the Capitol. We have a moment now where there is broad-based will to change things that people did not want to change in the past. I am getting a little feeling of nervousness just about the pace at which change is taking place. Typically, when you move in crisis, you end up with not having a cause-neutral solution, OK. I would just say to you, if you are going to be kicking the door down, the kicking is good right now. I mean, you are going to miss an opportunity if that doesn't happen very quickly, and I would just ask your opinion of some of the resolution authority concepts that were laid out in the last 24 hours. It feels to me like a codification of TARP. The very powers that the Treasury has now under TARP, it seems to me they are codifying under this proposal they have put in place, which allows them to not only take companies down, but to decide to invest in companies. I just wonder if you have any thoughts there and does that concern you in any way."
