"Speaker","Speech"
"Chairman Dodd","Let me continue my role as the devil's advocate. One of the arguments we are going to hear is this will restrict the availability of credit to consumers, restrict their choices; that a way that the financial institutions will respond to this is just start saying no to a lot of people who otherwise might have a chance to get that car loan, get that started house; and so if you want us to make sure we are not going to make any mistakes at all, not take any risks at all, then we just won't provide that kind of extension of credit to an awful lot of people out there. How do we respond to the question that consumer credit and consumer choices are going to be severely limited if, in fact, you get so heavy-handed with a consumer protection agency that the very people you are designing it to help here are actually going to be hurt by this idea?"
"Mr. Barr","Mr. Chairman, I think that is exactly the thing to be focused on, and in our legislative draft, we suggest that the agency be required to assess not just the benefits of its rules, but the costs of its rules; that it be required not just to look at questions of consumer protection but also questions of access; that it be required to evaluate its major rule writing every 5 years to ensure that it is keeping up with changes in the marketplace at a minimum; that it be required to be held accountable through notice and comment rulemaking, even when it is not going to do a rule, to let the public and financial institutions comment on how it is doing its job. I think it has got to weigh the costs and the benefits. It has got to be a balanced entity. But what we want to see is a level playing field, access for everyone based on high standards. We want consumers to be able to choose whatever product they want, whatever credit card they want, whatever mortgage loan they want, whatever payday loan they want. We want them to be able to choose loans, to choose products, to choose services. We want the consumer to be empowered to do that. We want it to be done on a level playing field with high standards. So what they are choosing is based on transparency and honesty and integrity in the process."
"Chairman Dodd","Two final questions for you. I made the point in my opening statement that I thought if this were done well and right--as I plan to do so--that it is not only going to be beneficial to consumers, but the one argument we do not hear is that it is very beneficial to business, very beneficial to the financial institutions themselves to have a consumer protection agency, number one. And, number two, a witness who will appear in the second panel, Mr. Wallison from the American Enterprise Institute, says in his statement here, ``If we are looking for a primary cause of today's financial crisis, it is here,'' referring to the Community Reinvestment Act. Why don't you respond to the issue of whether or not you believe the Community Reinvestment Act was the primary cause of the financial crisis as well?"
"Mr. Barr","Thank you, Mr. Chairman. Let me first say I agree with you that the Consumer Financial Protection Agency is good for banks as well as for consumers. If banks are competing on the basis of price and quality, that is good for them. If banks and credit unions and their communities can compete on a level playing field so we do not have a situation where a community bank wants to do the right thing but an independent mortgage company is stealing all market share with a policy that consumers cannot understand, we don't want that in the future. We want a level playing field based on fair competition, based on transparency to consumers. With respect to the Community Reinvestment Act, I think the empirical evidence here, Mr. Chairman, is quite strong. I looked at this when I was researching at the University of Michigan. The Federal Reserve economists have looked at this question. The Federal Reserve found that about 6 percent of subprime mortgage loans were made by CRA-regulated institutions with respect to low-income communities or low-income borrowers. Six percent is unlikely to have driven, highly unlikely to have driven the subprime mortgage crisis. If you look at the timing of our subprime mortgage crisis in the mid-2000's, it is hard to imagine that that was caused by changes in CRA regulations a decade earlier in 1995. If you look at the performance of CRA lending with respect to equivalent subprime loans, comparable performance levels. So I think the empirical evidence just does not support that claim."
"Chairman Dodd","They have very strong underwriting standards with CRA. The Community Reinvestment Act required very strong underwriting standards to be met by the borrowers. Is that true?"
"Mr. Barr","That is correct."
"Chairman Dodd","Senator Shelby."
"Senator Shelby","Thank you, Mr. Chairman. Secretary Barr, the proposed Consumer Financial Protection Agency embodies the notions of behaviorally informed regulation that you wrote about in an article published in October of last year. The premise of that article, as I understood it, was that--and I will quote--``Individuals consistently make choices that they themselves agree diminish their own well-being in significant ways.'' That was in the article. This dim view of the capabilities of the average American contrast with the author's belief, as we understood it, that bureaucrats are capable of discerning what financial products and services would maximize the well-being of individuals that they don't even know. Why do you believe that bureaucrats working for a Consumer Financial Protection Agency would be able to make better decisions than American consumers themselves?"
"Mr. Barr","Thank you, Mr. Chairman. I appreciate the opportunity to make clear that that is not my view. In the first case----"
"Senator Shelby","Was that in this article?"
"Mr. Barr","The quote is in the article, but the material that followed that you articulated was not in the article. So the material that followed is the point that I would say is not my view. I would say it in two particular respects. One is I think the common human failing that we identified in the article are not about us versus them. They are common human failings that all of us have. All of us make mistakes in our daily lives. I get overdraft----"
"Senator Shelby","We learn from those mistakes, don't we?"
"Mr. Barr","We do learn from those mistakes, and sometimes those mistakes are quite costly. But we all make them, is the only point I--I wasn't trying to say--I am not speaking for you, sir, but I know I make those mistakes all the time."
"Senator Shelby","I probably make more. Go ahead."
"Mr. Barr","So just to be clear on that. So these are mistakes that I make, at least, and that other people make and that are common mistakes, and our idea in the legislation is not to prevent people from making mistakes. It is to make it easier for them to avoid mistakes. Just easier for them to avoid mistakes. So if you have a product that people cannot understand, then we need to figure out a way of making it easier for them to understand."
"Senator Shelby","I agree with that."
"Mr. Barr","And, Mr. Shelby, I know you worked very hard on the credit card legislation to make sure that credit card products and services are offered in a transparent way, and to let people know the consequences of their financial decisions for the cost of making those choices, and that is exactly the kind of approach that is embodied in this legislation."
"Senator Shelby","Is your premise basically trying to take risk out of a marketplace? And if there is no risk, there is no marketplace, is there?"
"Mr. Barr","Sir, I think that risk and innovation are central to our financial system."
"Senator Shelby","We benefit from it, don't we?"
"Mr. Barr","We at times benefit from it and at times have costs from it, and on balance, financial innovation and risk taking are central to our system. What we are talking about here is not eliminating risk, certainly not eliminating financial innovation. Quite the contrary. I think those are central concepts. But we have to see that happen on a level playing field with high standards so that people are competing based on price and quality and not consumer confusion."
"Senator Shelby","The board of the consumer--the composition of the board, the proposal of the Consumer Financial Protection Agency would include the Director of the National Bank Supervisors and four members of the President's choosing. There is no limit on the number of members who are from the same political party. This contrasts, as you well know, with the limits on the composition of both the Securities and Exchange Commission and the Consumer Product Safety Commission. Why did you choose such a politically biased construct at this point knowing that would raise red flags for some?"
"Mr. Barr","Senator Shelby, I would not describe it as politically biased in any way. In fact, it is designed to be not political, so there is not an identification of parties with respect to those matters. And the board----"
"Senator Shelby","You do not say that, but that is what the result would be."
"Mr. Barr","And if you look, for example, Mr. Shelby, at the Federal Reserve Board, we see a balanced range of individuals on the Federal Reserve Board without a particular requirement of party identification."
"Senator Shelby","I would like to just restate a request I made in my opening statement. I am sure the Administration used a great deal of detailed data--you know, you had to--and analysis that led to this proposal, because we would do this, too. Would you please provide that data and your analysis of that data to the Committee--not just to me, but the Chairman and all of us, staff on both sides--so that we can use it in our effort to evaluate your proposal? In other words, look at your data, evaluate it, weigh it, because we might agree with it. We might not. Would you do that?"
"Mr. Barr","We would be happy to work with the Committee to provide whatever information would be available and useful to you."
"Senator Shelby","You state, Mr. Secretary, repeatedly that the status quo is not acceptable because things are changing every day in the marketplace, as we know, and the need for a new independent consumer protection regime could not be clearer. In addition, you state that, ``Banks can choose the least restrictive supervisor among several banking supervisors.'' Yet the Administration leaves in place in their overall proposal exactly that fragmented system for prudential supervision, four or five regulators. Why is it that we must and why would you propose only one agency responsible for consumer protection, but four Federal banking agencies is entirely appropriate for safety and soundness regulation of our system? Why would you do that if you are going to have the other? If we had one prudential banking regulator, you could draw the analogy, but I don't know how you do it here."
"Mr. Barr","Thank you, Mr. Chairman. Our view was that in the context of prudential supervision and the arbitrage that we had seen on the prudential side, that we could effectively deal with that problem by merging the OCC and the OTS into a new national bank supervisor, and eliminating the thrift charter, eliminating the remaining distinctions between State member banks, State nonmember banks, and national banks, and requiring a series of protections against charter conversion in the event that there were pending enforcement matters, pending problems at any of the institutions. It is not, I would agree, a perfect answer to that question, and in the context of the Consumer Financial Protection Agency, the problems that we saw were so pervasive, the basic structural problems so severe, the extent of mission conflict and mission confusion so strong, that we felt the only real answer there was a Consumer Financial Protection Agency."
"Senator Shelby","Thank you, Mr. Chairman."
"Chairman Dodd","Thank you very much."
"Senator Menendez",""
"Senator Menendez","Thank you, Mr. Chairman. Mr. Secretary, in a panel that will follow you, Mr. Yingling, who is the representative of the American Bankers Association, has a series of critiques, and I would like to go through some of them with you and see what your responses are. First of all, he talks about how community banks are likely to have greatly increased fees to fund a system that falls disproportionately and unfairly on them, as they were not part of the present crisis. Second, he talks about this agency having the power to compel the use of certain products that the agency would define. Third, he talks about two lessons that he believes are fundamental building blocks of any reform of consumer protection oversight: One is that the uniform regulation and supervision of consumer protection performance should be applied to nonbanks as rigorously as it has been applied to the banking industry; and two, that regulatory policymakers for consumer protection should not be divorced from the responsibility for financial institution safety and soundness. And he talks about how the failure of nonbank regulation was the most severe under the current system. So looking at those as some of the main points of critique of the legislation, how do you respond to those?"
"Mr. Barr","Thank you, Senator Menendez. I would be happy to address those four concerns. First, with respect to community banks, community banks have endured a system under which they are forced to compete with independent mortgage companies and other unregulated lenders in the system. They have been forced essentially by market pressure to offer products and services that, if you are in their community and you talk to community bankers, they would rather not have offered. They would rather not have gotten engaged in pay option ARMs. But because or the unlevel playing field in supervision and regulation, the market tilted to bad practices, and market pressure drove the market to a place that was bad for community banks and it was bad for consumers. What we are saying here is there is going to be a level playing field for community banks, for big banks, for independent mortgage brokers, for anybody else in the marketplace. One regulator is going to set the standards, everybody can compete equally, on an equal footing."
"Senator Menendez","Are you saying that the proposed legislation that the Administration advocates is going to reach to those previously unregulated entities?"
"Mr. Barr","Absolutely, sir. One of the key features of this legislation is that nonbank providers for the first time are going to get subject to supervision and examination and enforcement with the same tools available to bank regulators. So the legislation would say the new Consumer Financial Protection Agency would apply these strong consumer standards across the board so that no one competes on the basis of an unlevel playing field or hiding the ball. Second, with respect to the point about compelling the use of products, the agency here is offering a lighter touch form of regulation than banning or restricting products or services. What the legislation provides is if the agency sees a problem in the marketplace where some products and services are more confusing based on more difficult terms for consumers, instead of saying you can't offer that product at all--right?--which in some instances an agency would want to say, Oh, we want to ban that kind of product or service, in this instance the agency has a different tool, a more flexible and more nuanced tool. They can say, Look, if you want to offer a pay option ARM, you have to show a consumer first what a 30-year fixed-rate mortgage would look like or what a regular adjustable rate mortgage looks like, what a 5-1 ARM without hidden features or terms looks like, so they can compare and make their own judgment, make their own choice, but make it based on something that they can understand and that is comparable across the marketplace. Third, with respect to nonbanks, let me just reiterate nonbanks will be subject to the same high standards, the same rules, the same supervision, the same examination, the same enforcement as banks for the first time ever. And, last, with respect to the link to safety and soundness, again, I think we have had a system. We just experienced what it is like to have massive failure in a system in which bank supervisors do safety and soundness and also do consumer protection. And what happened is they did not do safety and soundness in a good way, and they did not do consumer protection in a good way. We had a massive failure in our system. And we need to reform it. We need to give them a single--the bank regulators need to have a single mission focused on safety and soundness, and we need a new consumer protection agency whose sole mission is consumer protection. Agencies can then have one job. They can be held accountable for doing that job. And you all can go out and talk to them and say, ``This is your job. Why aren't you doing it?''"
"Senator Menendez","Thank you, Mr. Chairman."
"Chairman Dodd","Thank you very much, Senator."
"Senator Corker",""
"Senator Corker","Mr. Chairman, thank you, and thanks for having this hearing. Mr. Secretary, thank you for your service. I am going to digress just for 1 second. I think you may be the overall architect, if you will, of much of what has been put forth as it relates to regulatory changes, and I have been somewhat curious that the GSEs were not addressed, and if we could just spend about 30 seconds on that. Obviously, the largest liabilities that we as a country have, other than Medicare and Social Security, are within those GSEs, and yet at a time when you in essence own them, we are not in any way looking at changing their status or moving them along into a different direction. I am just wondering why you all chose not to address that."
"Mr. Barr","Thank you, Senator Corker. In the Treasury Department's report, we highlighted the fundamental need that you articulated just now to reform those institutions, and we promised to come back to the Congress at the time of the President's budget submission in February with a reform proposal, and really our judgment was just about sequencing of what we could get done with you. We think it is a high priority to get done. We will be proposing legislation to you with respect to reform of the Government-sponsored enterprises, looking at our mortgage finance system as a whole. And between now and then, we will be holding a series of public meetings as well as engaging in our own internal deliberations to focus exactly on that question. You are right. We need to address it."
