"Speaker","Speech"
"Senator Bennet","Well, I have a point of view. I would be happy to----"
"Chairman Dodd","I am sure you do--I know you do."
"Senator Shelby","We have all sat there."
"Chairman Dodd","Senator Shelby just pointed out, we have been in that chair before. In fact, I think I was a chair further back in the room a long time ago along the way."
"Senator Crapo"," "
"STATEMENT OF SENATOR MIKE CRAPO"," "
"Senator Crapo","I was in that chair on this side. I know very much what it is like. Thank you very much, Mr. Chairman. I will be very brief. I really appreciate your holding this and the other hearings that you have scheduled. As you know, I am very interested in this issue, and I look forward to working with you. And let's get on with the witnesses."
"Chairman Dodd","You bet. And I appreciate it. Senator Crapo has had a longstanding interest in reg reform issues, and he has expressed to me on numerous occasions his desire to be involved in this discussion, as has Senator Bennet and others. So we have some very interested Members on the Committee who want to work together on this issue as we move forward in the coming weeks to put together a bill. I was listening this morning to the speech by Ben Bernanke talking about his ideas--and maybe some of our witnesses--I know you have prepared statements, but certainly feel free in your comments to react to some of his thoughts this morning. That would be welcomed as well, since he made the speech this morning--where was it? Brookings?"
"Senator Shelby","Foreign Relations."
"Chairman Dodd","Oh, Council on Foreign Relations. With that, let me briefly--again, I think most of our folks here know our witnesses. Very briefly, we have Professor John Coffee, who has been before us many times. He is the Adolf A. Berle Professor of Law at Columbia's Law School; Timothy Ryan, President and CEO of Securities Industry and Financial Markets Association; Paul Schott Stevens, President and CEO of Investment Company Institute; Professor Mercer Bullard, Associate Professors, University of Mississippi School of Law; Robert Pickel, who is the Executive Director and CEO of International Swaps and Derivatives Association; Damon Silvers, the Associate General Counsel of the AFL-CIO; and Thomas Doe, CEO of Municipal Market Advisors; Lynn Turner, the former Chief Accountant, U.S. Securities and Exchange Commission. So a good row of witnesses here to testify, and we will begin in the order that I have introduced you. Dr. Coffee, you seem to occupy that chair every time you come here. "
"STATEMENT OF JOHN C. COFFEE, JR., ADOLF A. BERLE PROFESSOR OF LAW, COLUMBIA UNIVERSITY LAW SCHOOL"," "
"Mr. Coffee","Well, good morning, and thank you, Chairman Dodd, Ranking Member Shelby, and fellow Senators. I have prepared an overly long, bulky, 70-page memorandum for which I apologize for inflicting on you. It attempts to synthesize a good deal of recent empirical research by business school scholars, finance scholars, and even law professors, about just what went wrong and what can be done about it. I cannot summarize all that, but I would add the following two sentences to what Senators Dodd and Shelby very accurately said at the outset. The current financial crisis is unlike others. This was not a bubble caused by investor mania, which is the typical cause of bubbles. It was not a demand-driven bubble; rather, it was more a supply driven bubble. It was the product of a particular business model, a model known as the ``originate-and-distribute model,'' under which financial institutions, including loan originators, mortgage lenders, and investment banks, all behaved similarly and went to the brink of insolvency and beyond, pursuing a model. What is the key element of this originate-and-distribute model? You make lax loans. You make non-creditworthy loans because--because you do not expect to hold those loans for long enough to matter. You believe that you can transfer these loans to the next link in the transmission chain before you will bear the economic risk. When everyone believes that--and they correctly believed that for a few years--then all standards begin to become relaxed, and we believe that as long as we can get that investment grade rating from the credit rating agencies, we will have no problem, and weak loans can always be marketed. There is no time for statistics here, but let me add just one. Between 2001 and 2006, a relatively short period, some of the data that I cite shows you that low-document loans in these portfolios went from being something like 28 percent in mortgage-backed securities in 2001 to 51 percent in 2006-- doubling in 4 or 5 years. Investment banks and credit rating agencies are not responding to that change. That is the essential problem. This gives rise to what I will call and economists call a ``moral hazard problem,'' and this moral hazard problem was compounded by deregulatory policies that the SEC and other institutions followed that permitted investment banks to increase their leverage dramatically between 2004 and 2006, which is only just a few years ago. This is yesterday we are talking about. They did this pursuant to the Consolidated Supervised Entity Program that you have already been discussing, and it led to the downfall of our five largest, most important investment banks. All right. Essentially, the SEC deferred to self- regulation, by which these five largest banks constructed their own credit risk models, and the SEC deferred to them. The 2008 experience shows, if there ever was any doubt, that in an environment of intense competition and under the pressure of equity-based executive compensation systems that tend to be very short-term oriented, self-regulation alone simply does not work. The simplest way for a financial institution to increase profitability was to increase its leverage, and it did so to the point where they were leveraged to the eyeballs and could not survive the predictable downturn in the economic weather. So what should be done from a policy perspective? Well, here is my first and most essential point: All financial institutions that are too big to fail, which really means too entangled to fail, need to be subjected to prudential financial oversight, what I would call ``financial adult supervision,'' from a common regulator applying a basically common although risk-adjusted standard to all these institutions, whether they are insurance companies, banks, thrifts, hedge funds, money market funds, or even pension plans, or the financial subsidiaries of very large corporations, like GE Capital. In my judgment, this can only be done by the Federal Reserve Board. That is the only person in a position to serve as what is called the ``systemic risk regulator.'' I think we need in this country a systemic risk regulator, and specifically to define what this means, let me say there are five areas where their authority should be established. The Federal Reserve Board should be authorized and mandated to do the following five things: One, establish ceilings on debt-to-equity ratios and otherwise restrict leverage for all major financial institutions. Two, supervise and restrict the design and trading of new financial products, including, in particular, over-the-counter derivatives and including the posting of margin and collateral for such products. Three, mandate the use of clearinghouses. The Federal Reserve has already been doing this, formulating this, trying to facilitate this, but mandating it is more important. And they need the authority to supervise these clearing houses, and also if they judge it to be wise and prudent, to require their consolidation into a single clearinghouse. Four, the Federal Reserve needs the authority to require the writedown of risky assets by financial institutions, regardless of whether accounting rules mandate it. The accountants will always be the last to demand a writedown because their clients do not want it. The regulator is going to have to be more proactive than are the accounting firms. Last, the Federal Reserve should be authorized to prevent liquidity crises that come from the mismatch of assets and liabilities. The simple truth is that financial institutions hold long-term illiquid assets which they finance through short-term paper that they have to roll over regularly, and that mismatch regularly causes problems. Now, under this ``Twin Peaks'' model that I am describing, the systematic risk regulator--presumably, the Federal Reserve--would have broad authority. But the power should not be given to the Federal Reserve to override the consumer protection and transparency policies of the SEC. And this is a co-equal point with my first point, that we need a systemic risk regulator. Too often, bank regulators and banks have engaged in what I would term a ``conspiracy of silence'' to hide problems, lest investors find out, become alarmed, and create a run on the bank. The culture of banking regulators and the culture of securities regulators is entirely different. Bank regulators do not want to alarm investors. Securities regulators understand that sunlight is the best disinfectant. And for the long run, just as Senator Shelby said, we need accounting policies that reveal the ugly truth. We could not be worse off now in terms of lack of public confidence. This is precisely the moment to make everyone recognize what the truth is and not to give any regulator the authority to suppress the truth under the guise of systematic risk regulation. For that reason, I think SEC responsibilities for disclosure, transparency, and accounting should be specially spelled out and exempted from any power that the systematic risk regulator has to overrule other policies. Now, two last points. As a financial technology, asset- based securitization, at least in the real estate field, has decisively failed. I think two steps should be done by legislation to mandate the one policies that I think will restore credibility to this field. First, to restore credibility, sponsors must abandon the originate-and-distribute business model and instead commit to retain at least a portion of the most subordinated tranche, the riskiest assets. Some of them have to be held by the promoter because that is the one signal of commitment that tells the marketplace that someone has investigated these assets because they are holding the weakest, most likely to fail. That would be step one. Step two, we need to reintroduce due diligence into the process, into the securitization process, both for public offerings and for Rule 144A offerings, which are private offerings. Right now Regulation AB deregulated; it does not really require adequately that the sponsor verify the loans, have the loan documentation in its possession, or to have examined the creditworthiness of the individual securities. I think the SEC can be instructed by Congress that there needs to be a reintroduction of stronger due diligence into both the public and the private placement process. Last point. Credit rating agencies are obviously the gatekeeper who failed most in this current crisis. The one thing they do not do that other gatekeepers do do is verify the information they are relying on. Their have their rating methodology, but they just assume what they are told; they do not verify it. I think they should be instructed that there has to be verification either by them or by responsible, independent professionals who certify their results to them. The only way to make that system work and to give it teeth is to reframe a special standard of liability for the credit rating agencies. I believe the Congress can do this, and I believe that Senator Reed and his staff are already examining closely the need for additional legislation for credit rating agencies, and I think they are very much on the right track, and I would encourage them. What I am saying, in closing, is that a very painful period of deleveraging is necessary. No one is going to like it. I think some responsibility should be given to the Federal Reserve as the overall systematic risk regulator, but they should not have authority to in any way overrule the SEC's policies on transparency. Thank you."
"Chairman Dodd","Thank you very much, Professor. Mr. Ryan, welcome. "
"STATEMENT OF T. TIMOTHY RYAN, JR., PRESIDENT AND CHIEF EXECUTIVE OFFICER, SECURITIES INDUSTRY AND FINANCIAL MARKETS ASSOCIATION"," "
"Mr. Ryan","Good morning. Thank you for inviting me. I appreciate being here. Our current financial crisis, which has affected nearly every American family, underscores the imperative to modernize our financial regulatory system. Our regulatory structure and the plethora of regulations applicable to financial institutions are based on historical distinctions between banks, securities firms, insurance companies, and other financial institutions--distinctions that no longer conform to the way business is conducted. The negative consequences to the investing public of this patchwork of regulatory oversight are real and pervasive. Investors do not have comparable protections across the same or similar financial products. Rather, the disclosures, standards of care, and other key investor protections vary based on the legal status of the intermediary or the product or service being offered. In light of these concerns, SIFMA advocates simplifying and reforming the financial regulatory structure to maximize and enhance investor protection and market integrity and efficiency. Systemic risk, as Professor Coffee noted, has been at the heart of the current financial crisis. As I have previously testified, we at SIFMA believe that a single, accountable financial markets stability regulator, a systemic regulator, will improve upon the current system. While our position on the mission of the financial markets stability regulator is still evolving, we currently believe that its mission should consist of mitigating systemic risk, maintaining financial stability, and addressing any financial crisis, all of which will benefit the investing public. It should have authority over all markets and market participants, regardless of charter, functional regulator, or unregulated status. It should have the authority to gather information from all financial institutions and markets, adopt uniform regulations related to systemic risk, and act as a lender of last resort. It should probably have a more direct role in supervising systemically important financial organizations, including the power to conduct examinations, take prompt corrective action, and appoint or act as the receiver or conservator of all or part of systemically important organizations. We also believe, as a second step, that we must work to rationalize the broader regulatory framework to eliminate regulatory gaps and imbalances that contribute to systemic risk by regulating similar activities and firms in a similar manner and by consolidating certain financial regulators. SIFMA has long advocated the modernization and harmonization of the disparate regulatory regimes for investment advisory, brokerage, and other financial services in order to promote investor protection. SIFMA recommends the adoption of a ``universal standard of care'' that avoids the use of labels that tend to confuse the investing public and expresses, in plain English, the fundamental principles of fair dealing that individual investors can expect from all of their financial services providers. Such a standard could provide a uniform code of conduct applicable to all financial professionals. It would make clear to all individual investors that their financial professionals are obligated to treat them fairly by employing the same core standards whether the firm is a financial planner, an investment adviser, a securities dealer, a bank, an insurance agency, or any other type of financial service provider. The U.S. is the only jurisdiction that splits the oversight of securities and futures activities between two separate regulatory bodies. We support the merger of the SEC and the"
"CFTC."," We believe that the development of a clearinghouse for credit derivatives is an effective way to reduce counterparty credit risk, facilitate regulatory oversight, and, thus, promote market stability. In particular, we strongly support our members' initiative to establish a clearinghouse of CDS, and we are pleased to note that ICE US Trust opened its doors for clearing CDS transactions yesterday. Finally, the current financial crisis reminds us that markets are global in nature, and so are the risks of contagion. To promote investor protection through effective regulation and the elimination of disparate regulatory treatment, we believe that common regulatory standards should be applied consistently across markets. Accordingly, we urge that steps be taken to foster greater cooperation and coordination among regulators in all major markets. Thank you."
"Chairman Dodd","Thank you very much for that. Paul, welcome. It is nice to see you and have you before the Committee. "
"STATEMENT OF PAUL SCHOTT STEVENS, PRESIDENT AND CHIEF EXECUTIVE OFFICER, INVESTMENT COMPANY INSTITUTE"," "
"Mr. Stevens","Thank you very much, Mr. Chairman. On behalf of the Institute and our member funds, I thank you, Chairman Dodd, Senator Shelby, and all the Members of the Committee for making it possible for me to appear today. We serve 93 million American investors, as you know, and we strongly commend the Committee for the attention you are devoting to improving our system of financial regulation. I believe the current financial crisis provides a very strong public mandate for Congress and for regulators to take bold steps to strengthen and modernize regulatory oversight. Like other stakeholders, and there are many, of course, we have been thinking hard about how to revamp the current system. Last week, we published a white paper detailing a variety of reforms, and in it we recommend changes to create a regulatory framework that provides strong consumer and investor protection while also enhancing regulatory efficiencies, limiting duplication, closing conspicuous regulatory gaps, and frankly, emphasizing the national character of our financial services markets. I would like briefly to summarize the proposals. First, we believe it is crucial to improve the government's capability to monitor and mitigate risks across the financial system, so ICI supports creation of a Systemic Risk Regulator. This could be a new or an existing agency or interagency body, and in our judgment should be responsible for monitoring the financial markets broadly, analyzing changing conditions here and overseas, evaluating and identifying risks that are so significant that they implicate the health of the financial system, and acting in coordination with other responsible regulators to mitigate these risks. In our paper, we stress the need to carefully define the responsibilities of a Systemic Risk Regulator as well as its relationships with other regulators, and I would say, Mr. Chairman, that is one of the points that Chairman Bernanke made in his speech today, to leverage the expertise and to work closely with other responsible regulators in accomplishing that mission. In our judgment, addressing systemic risk effectively, however, need not and should not mean stifling innovation, retarding competition, or compromising market efficiency. You can achieve all of these purposes, it seems to us, at the same time. Second, we urge the creation of a new Capital Markets Regulator that would combine the functions of the SEC and the CFTC. This Capital Markets Regulator's statutory mission should focus sharply on investor protection and law enforcement. It should also have a mandate, as the SEC does currently, to consider whether its proposed regulations promote efficiency, competition, and capital formation. We suggest several ways to maximize the effectiveness of the new Capital Markets Regulator. In particular, we would suggest a need for a very high-level focus on management of the agency, its resources, and its responsibilities, and also the establishment of mechanisms to allow it to stay much more effectively abreast of market and industry developments. Third, as we discuss more fully in our white paper, effective oversight of the financial system and mitigation of systemic risk will require effective coordination and information sharing among the Systemic Risk Regulator and regulators responsible for other financial sectors. Fourth, we have identified areas in which the Capital Markets Regulator needs more specific legislative authority to protect investors and the markets by closing regulatory gaps and responding to changes in the marketplace. In my written statement, I identify four such areas: hedge funds, derivatives, municipal securities, particularly to improve disclosure standards, and the inconsistent regulatory regimes that exist today for investment advisors and broker dealers. Now, as for mutual funds, they have not been immune from the effects of the financial crisis, nor, for that matter, have any other investors. But our regulatory structure, and this bears emphasizing, which grew out of the New Deal as a result of the last great financial crisis, has proven to be remarkably resilient, even through the current one. Under the Investment Company Act of 1940 and other securities laws, fund investors enjoy a range of vital protections: Daily pricing of fund shares with mark-to-market valuation every business day; separate custody of all fund assets; minimal or no use of leverage in our funds; restrictions on affiliated transactions and other forms of self-dealing; required diversification; and the most extensive disclosure requirements faced by any financial products. Funds have embraced this regulatory regime and they have prospered under it. Indeed, I think recent experience suggests that policymakers should consider extending some of these very same disciplines that have worked so well for us since 1940 to other marketplace participants in reaction to the crisis that we are experiencing today. Finally, let me comment, Mr. Chairman, briefly on money market funds. Last September, immediately following the bankruptcy of Lehman Brothers, a single money market fund was unable to sustain its $1 per share net asset value. Coming hard on the heels of a series of other extraordinary developments that roiled global financial markets, these events worsened an already severe credit squeeze. Investors wondered what other major financial institution might fail next and how other money market funds might be affected. Concern that the short-term fixed income market was all but frozen solid, the Federal Reserve and the Treasury Department took a variety of initiatives, including the establishment of a temporary guarantee program for money market funds. These steps have proved highly successful. Over time, investors have regained confidence. As of February, assets in money market funds were at an all-time high, almost $3.9 trillion. The Treasury Department's temporary guarantee program will end no later than September 18. Funds have paid more than $800 million in premiums, yet no claims have been made and we do not expect any claims to be made. We do not envision any future role for Federal insurance of money market fund assets and we look forward to an orderly transition out of the temporary guarantee program. The events of last fall were unprecedented, but it is only responsible that we, the fund industry, look for lessons learned. So in November 2008, ICI formed a working group of senior fund industry leaders to study ways to minimize the risk to money market funds of even the most extreme market conditions. That group will issue a strong and comprehensive set of recommendations designed, among other things, to enhance the way money funds operate. We expect that report by the end of the month. We hope to place the executive summary in the record of this hearing, and Mr. Chairman, I would be delighted to return to the Committee, if it is of interest to you, to present those recommendations at a future date. Thank you very much."
"Chairman Dodd","Thank you very much for that. We will welcome that addition to the Committee record, as well. Professor Bullard, thank you very much for joining us. "
"STATEMENT OF MERCER E. BULLARD, ASSOCIATE PROFESSOR, UNIVERSITY OF MISSISSIPPI SCHOOL OF LAW, AND PRESIDENT, FUND DEMOCRACY, INC."," "
"Mr. Bullard","Thank you, Chairman Dodd, Ranking Member Shelby, and Members of the Committee for the opportunity to appear here today. I congratulate the Committee for its thorough and deliberate investigation into the causes of the current financial crisis. Recent events have provided useful lessons on the management of systemic risk, prudential regulation, and investor protection in the investment management industry. The performance of stock and bond mutual funds, for example, has demonstrated the remarkable resiliency of the investment company structure in times of stress. As equity values have plummeted, most shareholders and stock funds have stood their ground, notwithstanding that they have the right to redeem their shares at short notice at their NAVs. There is no scientific explanation for the stability of mutual funds during this crisis, but I believe it is related to this redemption right, as Paul was describing a moment ago. Mutual fund investors are confident that they will receive the net asset value of their holdings upon redemption and they appear to believe that the net asset value of those shares--the net asset value will be fair and accurate. This confidence in the valuation and redeemability of mutual fund shares reduces the likelihood of the kind of panic selling that creates systemic risk and may provide a useful lesson for the regulation of other financial intermediaries. The current crisis has exposed certain investor protection issues, however. Many investors in target date and short-term bond funds have experienced investment returns that are not consistent with returns typical of that asset class. If a fund uses the name Target Date 2010, for example, its equity allocation should fall within the generally expected range for someone on the brink of retirement. Similarly, a 529 plan option that is touted as appropriate for a 16-year-old should not lose 40 percent of its value 2 years before the money will be needed for college. Investors should be free to choose more aggressive asset allocations than those normally considered most appropriate for this situation. But funds that use a name that most investors will assume reflects a particular strategy should be required to invest consistent with that strategy. In contrast with other types of mutual funds, the performance of money market funds has raised systemic and prudential regulation concerns. Money market funds constitute a major linchpin in our payment system and therefore a run on these funds poses significant systemic risk. The management of this risk has been inadequate, as demonstrated by the recent run on money market funds following the failure of the reserve primary fund. There are important lessons to be learned from this experience, but not the lessons that some commentators have found. The Group of 30, for example, has recommended that the money market franchise be eliminated. Former Fed Chairman Volcker explained that if money market funds are going to talk like a bank and squawk like a bank, they ought to be regulated like a bank. The problem with this argument is that money market funds don't fail like banks. Since 1980, more than 3,000 U.S. banks have failed, costing taxpayers hundreds of billions of dollars. During the same period, two money market funds have failed, costing taxpayers zero dollars. I agree that a regulatory rearrangement is in order, but it is banks that should be regulated more like money market funds. Banks routinely fail because they invest in risky, long-term assets while money market funds invest in safe, short-term assets. Insuring bank accounts may be necessary to protect against the systemic risk that a run on banks poses to the payment system, but there is no good reason why banks should be permitted to invest insured deposits in anything other than the safest assets. And there is no good reason why money market funds that pose the same systemic risk to our payment system should be left uninsured. I note, Chairman Dodd, you may have picked up this morning on Chairman Bernanke's comments that some kind of interim insurance program may be an appropriate response to the crisis, and I have to disagree with Paul that the program will necessarily end in September. I posted an article on SSRN that deals with one thesis of how to approach money market fund insurance and I hope the Committee and staff will take a look at that. The current crisis has also exposed significant weaknesses in hedge fund and investment advisor regulation. For example, hedge funds are permitted to sell investments to any person with a net worth of at least $1 million, a minimum that has not been adjusted since 1982. This means that a hedge fund is free to sell interest to a recently retired couple that owns a $250,000 house and has $750,000 in investments, notwithstanding that their retirement income is likely to be around $35,000 a year before Social Security. Finally, the Madoff scandal has again reminded us of the risks of the SEC's expansive interpretation of the broker exclusion from the definition of investment advisor. It appears that Madoff did not register as an investment advisor in reliance on the SEC's position that managing discretionary accounts could somehow be viewed as solely incidental to related brokerage services. This over-broad exclusion left Madoff subject only to broker regulation, which failed to uncover this fraud. The SEC has since rescinded its ill-advised position on discretionary accounts, but it continues to read the ``solely incidental'' exception so broadly as to leave thousands of brokers who provide individualized investment advice subject only to a broker's suitability obligation. These brokers should be subject to the same fiduciary duties that other investment advisors are subject to, including the duty to disclose revenue sharing payments and other compensation that create a potential conflict with their clients' interests. And finally, I would just add to the comments on the question of systemic or prudential regulator. I agree with Professor Coffee's comments that there is something simply fundamentally inconsistent with the SEC's investor protection role and the prudential role that it has not served particularly well in recent times and that those roles should be separated. I agree that there should be a Federal Prudential Regulator, which is what I would call it, that oversees all of those similar characteristics, such as net capital rules, money market fund rules, banking regulations that share those prudential or systemic risk concerns. It is not clear to me, however, that the particular types of liabilities that insurance companies hold would be suitable for one common prudential regulator, but that is something we don't necessarily need to consider unless the Federalizing of insurance regulation begins to make additional progress. And I would also add that we need to keep in mind that there is a significant difference between customer protection and investor protection. I think when Paul was talking about a Capital Markets Regulator, the way I would think of capital markets as being a way of talking about a regulator as investor protection regulator, which would serve fundamentally different functions, especially in that it embraces risk and looks to the full disclosure of that risk as its principal objective as opposed to what might be viewed as customer protection, which is really to ensure that promised services are what are delivered in a fully disclosed and honest way. These and other issues are addressed in greater detail in my written submission. Thank you very much."
