"Speaker","Speech"
"Chairman Dodd","You have to turn that microphone on."
"Mr. Volcker","A familiar location, but I forgot to push the button. Let me say I do appreciate this unusual scheduling of the hearing. I did have a conflict this morning, coincidentally with the British Parliamentary Committee considering financial reform in Britain. So I am able to touch both sides of the Atlantic today with your rescheduling, and I appreciate that. Let me say off the bat, making a very simple statement because I think there is some confusion. A lot of this issue we are talking about today revolves around proprietary trading, and some people say, well, is it a big risk or a small risk or whatever. It certainly is a risk. Everything the banks do is a risk. This is not a question in my mind of what is the greater risk. It is a question of what risks are going to be protected by the Federal Government through the safety net, through deposit insurance, through the Federal Reserve, and other arrangements. And my view is that commercial banks have an essential function in the economy, and that is why they are protected. But we do not have to protect more speculative activities that are not an inherent function of commercial banking, and we should not extend the safety net, extend taxpayer protection to proprietary activities. So that is a very short summary of at least one of the issues here. As you know, the proposal that the President set out, if it was enacted, would restrict commercial banking organizations from certain proprietary and more speculative activities. But the first point I want to emphasize is that the proposed restrictions should be understood as part of the broader effort to deal with structural reform. It is particularly designed to help deal with the problem of too big to fail that Senator Shelby just emphasized--too big to fail and the related moral hazard that loom so large as an aftermath of the emergency rescues of financial institutions, bank and non-bank alike, in the midst of crises. Now, attached to this statement is a short essay that appeared in the press on Sunday to try to point out that larger perspective, but the basic point is that there has been and remains a strong public interest in providing a safety net--in particular, deposit insurance and the provision of liquidity in emergencies--for commercial banks carrying out essential services. There is not, however, a similar rationale for public funds--taxpayer funds--protecting and supporting essentially proprietary and speculative activities. Hedge funds, private equity funds, and trading activities unrelated to customer needs, unrelated to continuing banking relationships should stand on their own, without the subsidies implied by public support for depository institutions. Those quintessential capital market activities have become a part, a natural part of investment banks. And a number of the most prominent of those firms, each heavily engaged in trading and other proprietary activity, failed or were forced into publicly assisted mergers under the pressure of the crisis. It also became necessary to provide public support via the Federal Reserve, the Federal Deposit Insurance Corporation, or the Treasury to the largest remaining American investment banks, both of which assumed the cloak of a banking license to facilitate the assistance. The world's largest insurance company, caught up in a huge portfolio of credit default swaps quite apart from its basic business, was rescued only by the injection of many tens of billions of dollars of public loans and equity capital. Not so incidentally, the huge financial affiliate of one of our largest industrial companies was also extended the privilege of a banking license and granted large assistance contrary to longstanding public policy against combinations of banking and commerce. Now, what we plainly need are the authority and methods to minimize the occurrence of those failures that threaten the basic fabric of financial markets. The first line of defense, along the lines of the Administration proposals and the provisions in the bill passed by the House last year, must be authority to regulate certain characteristics of systemically important non-bank financial institutions. The essential need is to guard against excessive leverage and to insist upon adequate capital and liquidity. It is critically important that those institutions, its managers and its creditors, do not assume--do not assume--a public rescue will be forthcoming in time of pressure. To make that credible, there is a clear need for a new ``resolution authority,'' an approach recommended by the Administration last year and included in the House bill. The concept is widely supported internationally. The idea is that, with procedural safeguards, a designated agency be provided authority to intervene and take control of a major financial institution on the brink of failure. The mandate is to arrange an orderly liquidation or merger. In other words, euthanasia, not a rescue. Apart from the very limited number of such ``systemically significant'' non-bank institutions, there are literally thousands of hedge funds, private equity funds, and other private financial institutions actively competing in the capital markets. They are typically financed with substantial equity provided by their partners or by other sophisticated investors. They are, and should be, free to trade, free to innovate, free to invest--and free to fail. Managements, stockholders, or partners would be at risk, able to profit handsomely or to fail entirely, as appropriate in a competitive free enterprise system. Now I want to deal as specifically as I can with questions that have arisen about the President's recent proposal. First, surely a strong international consensus on the proposed approach would be appropriate, particularly across those few nations hosting large multinational banks and active financial markets. That needed consensus remains to be tested. However, judging from what we know and read about the attitude of a number of responsible officials and commentators, I believe there are substantial grounds, very substantial grounds, to anticipate success as the approach is fully understood. Second, the functional definition of hedge funds and private equity funds that commercial banks would be forbidden to own or sponsor is not difficult. As with any new regulatory approach, authority provided to the appropriate supervisory agency should be carefully specified. It also needs to be broad enough to encompass efforts sure to come to circumvent the intent of the law. We do not need or want a new breed of bank- based funds that in all but name would function as hedge or equity funds. Similarly, every banker I speak with knows very well what ``proprietary trading'' means and implies. My understanding is that only a handful of large commercial banks--maybe four or five in the United States and perhaps a couple of dozen worldwide--are now engaged in this activity in volume. In the past, they have sometimes explicitly labeled a trading affiliate or division as ``proprietary,'' with the connotation that the activity is, or should be, insulated from customer relations. Most of those institutions and many others are engaged in meeting customer needs to buy or sell securities: stocks or bonds, derivatives, various commodities or other investments. Those activities may involve taking temporary positions. In the process, there will be temptations to speculate by aggressive, highly remunerated traders. However, given strong legislative direction, bank supervisors should be able to appraise the nature of those trading activities and contain excesses. An analysis of volume relative to customer relationships and particularly of the relative volatility of gains and losses would itself go a long way toward informing such judgments. For instance, patterns of exceptionally large gains and losses over a period of time in the so-called trading book should raise an examiner's eyebrows. Persisting over time, the result should be not just raised eyebrows but substantially raised capital requirements. Third, I want to note the strong conflicts of interest inherent in the participation of commercial banking organizations in proprietary or private investment activity. That is especially evident for banks conducting substantial investment management activities, in which they are acting explicitly or implicitly in a fiduciary capacity. When the bank itself is a ``customer''--that is, when it is trading for its own account--it will almost inevitably find itself, consciously or inadvertently, acting at cross purposes to the interests of an unrelated commercial customer of a bank. ``Inside'' hedge funds and equity funds with outside partners may generate generous fees for the bank without the test of market pricing, and those same ``inside'' funds may be favored over outside competition in placing funds for clients. More generally, proprietary trading activity should not be able to profit from knowledge of customer trades. Now, I am not so naive as to think that all potential conflicts can or should be expunged from banking or other businesses. But neither am I so naive as to think that, even with the best efforts of boards and management, so-called Chinese walls can remain impermeable against the pressures to seek maximum profit and personal remuneration. Now, in concluding, I have added a list of the wide range of potentially profitable activities that are within the province of commercial banks. Without reading that list, the point is there is plenty for banks to do beyond any concept of a narrow banking institution. It is quite a list, and I submit to you to provide the base for strong, competitive, and profitable commercial banking organizations able to stand on their own feet domestically and internationally, in fair times and foul. What we can do and what we should do is to recognize curbing the proprietary interests of commercial banks is in the interest of fair and open competition as well as protecting the provision of essential financial services. Recurrent pressures, volatility, and uncertainties are inherent in our market- oriented, profit-seeking financial system. But by appropriately defining the business of commercial banks, and by providing for the complementary resolution authority to deal with an impending failure of large capital market institutions, we can go a long way toward promoting the combination of competition, innovation, and underlying stability that we seek. Thank you."
"Chairman Dodd","Thank you very much, Mr. Chairman."
"Secretary Wolin"," "
"STATEMENT OF NEAL S. WOLIN, DEPUTY SECRETARY, DEPARTMENT OF THE TREASURY"," "
"Mr. Wolin","Chairman Dodd, Ranking Member Shelby, members of this Committee, thank you for the opportunity to testify before this Committee today about financial reform--and, in particular, about the Administration's recent proposals to prohibit certain risky financial activities at banking firms and to prevent excessive concentration in the financial sector. The recent proposals complement the much broader set of reforms proposed by the Administration in June, passed by the House in December, and currently under active consideration by this Committee. We have worked closely with you and with your staffs over the past year, and we look forward to working with you to incorporate these additional proposals into comprehensive legislation. The goals of financial reform are simple: to make the markets for consumers and investors fair and efficient; to lay the foundation for a safer, more stable financial system, less prone to panic and crisis; to safeguard American taxpayers from bearing risks that ought to be borne by shareholders and creditors; and to end, once and for all, the dangerous perception any financial institution is too big to fail. From the start of the financial reform process, we have sought to constrain the growth of large complex financial firms, through tougher supervision, higher capital and liquidity requirements, the requirement that larger firms develop and maintain rapid resolution plans, and the financial recovery fee which the President proposed at the beginning of January. In addition, both the Administration's proposal and the bill passed by the House would give regulators explicit authority to require banking firms to cease activities or divest businesses that might threaten the safety of the firm or the broader financial system. The two additional reforms proposed by the President a few weeks ago complement those reforms and go further. Rather than merely authorize regulators to take action, we propose to prohibit certain activities at banking firms: proprietary trading and the ownership or sponsorship of hedge funds and private equity funds, as well as to place limits on the size of the largest firms. Commercial banks enjoy a Federal Government safety net in the form of access to Federal deposit insurance, the Federal Reserve discount window, and Federal Reserve payment systems. These protections, in place for generations, are justified by the critical role that the banking system plays in serving the credit, payment, and investment needs of consumers and businesses. To prevent the expansion of that safety net and to protect taxpayers from the risk of loss, commercial banking firms have long been subject to statutory activity restrictions. Our scope proposals represent a natural evolution in this framework. The activities targeted by our proposal tend to be volatile and high risk. The conduct of such activities also makes it more difficult for the market, investments, and regulators to understand risks in major financial firms and for their managers to mitigate such risks. Exposing the taxpayer to potential risks from these activities is ill-advised. In addition, proprietary trading, by definition, is not done for the benefit of customers or clients. Rather, it is conducted solely for the benefit of the bank itself. Accordingly, we have concluded that proprietary trading and the ownership or sponsorship or hedge funds and private equity funds should be separated from the business of banking and from the safety net that benefits the business of banking. This proposal forces firms to choose between owning an insured depository institution and engaging in proprietary trading, hedge fund, or private equity activities. But--and this is very important to emphasize--it does not allow any major firm to escape strict Government oversight. Under our regulatory reform proposals, all major financial firms, whether or not they own a depository institution, must be subject to robust consolidated supervision and regulation--including strong capital and liquidity requirements--by a fully accountable and fully empowered Federal regulator. The second of the President's recent proposals is to place a cap on the relative size of the largest financial firms. Since 1994, the United States has had a 10-percent concentration limit on bank deposits. This deposit cap has helped constrain the concentration of the U.S. banking sector, and it has served the country well. But its narrow focus on deposit liabilities has limited its usefulness. With the increasing reliance on non-bank financial intermediaries and non-deposit funding sources, it is important to supplement the deposit cap with a broader restriction. Before closing, I would like to emphasize the importance of putting these new proposals in the broader context of financial reform. The proposals I have outlined do not represent an ``alternative'' approach to reform. Rather, they complement the set of comprehensive reforms put forward by the Administration last summer. Added to the core elements of effective financial reform previously proposed, the activity restrictions and concentration cap that are the focus of today's hearing will play an important role in making the system safer and more stable. But like each of the other core elements of financial reform, the scale and scope proposals are not designed to stand alone. We look forward to working with you to bring comprehensive financial reform across the finish line. Thank you, Mr. Chairman and Senator Shelby."
"Chairman Dodd","Thank you very much, Mr. Secretary. We have a good participation here by members, so I will ask the Clerk to--why don't you put up 7 minutes on the clock for each of us, and again, I won't rigidly hold anyone to that, but sort of keep in mind that timeframe. We will ask both of our witnesses, if you can, to try and not filibuster. Although it is a habit here, we are not going to allow it with our witnesses, not too often, anyway. So if you will, try and keep your answers brief. Let me just say at the outset, again, I think the proposal you are making makes sense to me. But the question is, that we have as a Committee in the coming days, is crafting a bill. Any good idea, including this one, can have unintended consequences. What are the effects of this? How does it work? How do you put it into place? So I want to emphasize for my line of questioning, anyway, that while I am supportive of this idea, I want to raise some questions about the practicalities of how this would function and work, and so I begin with that in mine. Let me begin, if I can, because observers and others, and I am sure we will hear on Thursday some of these issues, not to mention today, as well, maybe from the members here themselves, have raised questions about how this prohibition on proprietary trading should be interpreted. How should Congress, for instance, set the boundaries of proprietary trading? Presumably, a separate trading in the design to produce trading profits would be prohibited. That is the presumption. But can we clearly separate bank hedging behavior, which I presume is something we would insist upon, from profit-making trades? How do you separate those activities? Would regulators have a difficult time enforcing this prohibition when you have that dual conflict, it seems to me, occurring? Why don't you begin. I don't care, either one of you can begin. Paul, if you want to start that."
"Mr. Volcker","Well, I addressed that question to some extent in my testimony, Mr. Chairman. It does put a burden, I think, inevitably, on the supervisor and the legislative intent ought to be very clear. Essentially, trading for one's own account unrelated to customer trading would be prohibited. Trading incidental to a customer relationship would be permitted. Now, how do you make that distinction? I think you can do it clearly over a period of time with sufficient accuracy to make the policy appropriate. One thing, as you said, you just look at sheer volume compared to the volume of customer business. You look at the pattern of gains and losses, which have a strong suggestion of proprietary trading, because if you are just quickly accommodating a customer, there are not likely to be big gains or losses. You don't have to have a cliff prohibition. It is clear that you want prohibition of purely proprietary trading, but if the other volume gets big enough to raise suspicion, you have the tool of capital requirements, which I think should be available and is available to the supervisor to suggest in a particular circumstance there ought to be a very heavy capital charge for this activity, and that would automatically limit it."
"Chairman Dodd","Secretary Wolin?"
"Mr. Wolin","Thank you, Chairman Dodd. I agree with Chairman Volcker. I think that there are important questions here, obviously. I think we would basically want to embed in statute the basic principle that if it is not customer-related, that it is proscribed, but that if it is related to customer activity and hedging customer activity or making markets with respect to customer services, that that is on the other side of the line-- "
"Chairman Dodd","But how does hedging--if you are hedging at a bank, isn't that to the advantage of the customer of the bank, as well, so that the bank doesn't end up in financial trouble?"
"Mr. Wolin","That is right, and Mr. Chairman, I think to the extent that they are doing proper hedging activity--and right now, regulators and accountants and so forth look at hedging activity and make judgments about whether it is true hedging activity or not all the time--I think that a big burden is to be placed on regulators in implementing the basic principle that I have just articulated and that Chairman Volcker has articulated, and I think they do this in a range of ways, including with respect to hedging currently and whether it is legitimate hedging activity or whether it is something else, with the basic principle again being whether it is customer- related or whether it is for the firm's own balance sheet."
"Chairman Dodd","But you acknowledge this is an area where it poses some challenges for the regulator?"
"Mr. Volcker","Well, it is an area you have got to work on and establish policies and procedures. I point out that accountants already face this problem in developing accounting standards as to which transactions of a bank are hedging and which are not hedging in accounting reporting. Take the case of AIG. They were heavily into credit default swaps. A credit default swap is presumably a hedging instrument. But I don't think anybody would look at what AIG was doing and say, oh, this is a hedging operation. It is not a trading operation. It was obviously a trading operation. It had nothing to do with protecting AIG. In fact, it was ruining AIG, it wasn't protecting it. And they were engaging in credit default swaps with people who were perhaps speculating on the other side."
"Chairman Dodd","I thought one of the problems there was they didn't hedge enough. "
"Mr. Volcker","They didn't hedge."
"Chairman Dodd","They didn't do what bookies do. They didn't lay off their bets."
"Mr. Volcker","That is quite right."
"Chairman Dodd","Let me ask you this, because your testimony on page three, Chairman Volcker, because this is an important point, I think, and you make it in your statement, you say--and I am talking to your first point here on page three. You say, first, surely a strong international consensus on the proposed approach would be appropriate, particularly across those few nations hosting large multinational banks, and you pointed out there may be 12 or so around the world that would fall into this category, and active financial markets. Further down, and I will just read the last clause, ``I believe there are substantial grounds to anticipate success as the approach is fully understood.'' Again, being the devil's advocate, to some extent, because obviously the question is raised here, for us to impose this kind of a rule and not to have a complementary set of rules adopted internationally makes this basically unworkable, to a large extent. Now, to what extent--I agree with you. I would like to see the international community adopt what we would adopt here. But you have got a heightened degree of anticipation of this occurring, maybe more so than we could anticipate. Do we make ourselves vulnerable by insisting upon a certain standard here that we have to hope the international community might adopt, and if they don't, then we have left our institutions exposed to a vulnerability?"
"Mr. Volcker","Well, I don't think it is impossible for us to do it alone if we had to. That is obviously not the desired outcome. But I wouldn't want to make the challenge too rigid. The really important other financial center, of course, is London, and if we can have some agreement, basically, a basic outline with the British, you have gone a long ways. Now, the Governor of the Bank of England has already called for an almost identical approach. The opposition party, at least, in the U.K. has indicated strong approach for development along this line. I cannot speak for----"
"Chairman Dodd","They are not in government yet. The opposition party----"
"Mr. Volcker","No, I understand. I understand. But the parliamentary committee which has people that are in office will issue a report. The government will decide, not that parliamentary committee, but we will be interested----"
"Chairman Dodd","How did that committee go? Were these issues raised----"
"Mr. Volcker","Pardon me?"
"Chairman Dodd","You just said you had a hearing this morning with the parliamentary committee."
"Mr. Volcker","Right."
"Chairman Dodd","Was this issue raised, and what was the response?"
"Mr. Volcker","Yes, the issue was definitely raised."
"Chairman Dodd","And what happened? What was the reaction to it?"
"Mr. Volcker","Well, I told them--they pressed us to how wide this international comity ought to be and we discussed it was particularly important between the British and the United States. You may have noticed that President Sarkozy made some welcoming comment----"
"Chairman Dodd","Yes, I saw those."
"Mr. Volcker","----about President Obama's initiative. The Finance Minister of France did, as well. So there is some quarreling among the banks, there is no doubt about it, relatively few banks. But I think the prospects for achieving what I think and many other people think is a very sensible approach is good."
"Chairman Dodd","Neal, do you want to comment on this?"
"Mr. Volcker","Yes, Mr. Chairman. I would just add, the proposals that the President put forward a week or two ago with respect to scale and scope, I think are consistent with the principles that have been articulated by the G-20 leaders in London last year, again in Pittsburgh. A lot of the implementation work in that process is being carried out by the Financial Stability Board, and last week, the Chairman of that Board, Mr. Draghi, put out a statement consistent, I think, with some of the statements that Chairman Volcker was talking about, welcoming these proposals as a constructive part of this whole dialog with respect to financial reform. So I think we are moving forward in terms of creating agreement amongst the G-20. Obviously, we will need to keep at it. But I think there is reason to believe that this is consistent with a lot of the discussion that is happening in those fora."
"Chairman Dodd","Well, let me just say, and I will conclude on this and turn to Senator Shelby, I think it is also important in the United States to lead. We are the leading country in financial services, and I think if we don't act, then we leave ourselves--others are not apt to follow. So while I raise these questions about cooperation, I think this is an important moment for the United States to demonstrate that it gets this and understands what needs to be done, and that by doing this or setting something like this in place, I think you raise significantly the possibility others will follow. If we don't act, I think you can almost make a similar prediction----"
"Mr. Volcker","That is very important."
"Chairman Dodd","----see that, as well."
"Senator Shelby?",""
"Senator Shelby","Thank you, Mr. Chairman. Chairman Volcker, commercial banks did engage in activities considered to be investment banking prior to the repeal, including some proprietary trading. But there does not seem to be evidence that I have seen that proprietary trading created the losses that resulted in the rate need and race for bailouts. Some argue it is questionable how curtailment of proprietary trading will protect the financial system from future instabilities, what we are going after. In addition, there are notable examples of failed institutions, such as Bear Stearns, Lehman Brothers, among others, that were at the root of the recent crisis but did not engage in commercial banking and were more dangerous by being interconnected than by being large. And while AIG did have a small thrift--it was a very small thrift--the systemic threat from AIG did not emerge from that thrift. Would you just share with us what you believe are the top three institutions that were engaged in proprietary trading and discuss what it was about these institutions that contributed to the financial crisis that we are confronting now?"
"Mr. Volcker","Well, in following the development of the financial crisis, which was the mother of all financial crises, it was quite clear, particularly in the American perspective, that the financial crisis, the panic, the defaults, were proceeding through proprietary trading-oriented institutions, beginning with Bear Stearns and losses in hedge funds, and they were a trading institution. Lehman was very much a trading institution, Merrill Lynch, so forth. Some of them got saved by----"
"Senator Shelby","But none of these firms were banks, commercial banks, at that time, were they not?"
"Mr. Volcker","Well, the commercial banks got in trouble, too, but----"
"Senator Shelby","I know that, but these firms you just listed----"
"Mr. Volcker","These firms I just listed----"
"Senator Shelby","Yes, sir."
"Mr. Volcker","----were not commercial banks until they were given a commercial--a bank holding company in the midst of crisis."
"Senator Shelby","Right. Yes."
"Mr. Volcker","That is right. Now, all I am saying is that was a demonstration that proprietary trading can be risky. Now, how can we bring that to heel, so to speak, and what this program suggests is two things. They will have the oversight body, we call it the oversight body, who can intervene with any capital market institution that is both large or very interconnected and presenting a risk to the whole system and limit the leverage, which had not been limited prior to the crisis. And the capital and liquidity had not been overseen. They ran free. And very important, we want to set up a system, and this is the whole philosophy, that those institutions will not again be rescued."
"Senator Shelby","That is right."
"Mr. Volcker","If they get in trouble, they are going to fail, and that will make their own financing more difficult, or less easy, and presumably in itself tend to contain their leverage. So between the oversight and their natural self- protective instincts, hopefully, knowing that they are not going to be saved, we reduce the chance of crisis."
"Senator Shelby","Dr. Volcker, one of the President's recent proposals is a limit on consolidation in the financial sector. In particular, the President proposal would, to quote from a White House press release, quote,  place limits on the excessive growth of the market share of liabilities at the largest financial firms to supplement existing caps on the market share of deposits.  Along those lines, I have three questions. First, could you elaborate on what constitutes excessive growth and on what particular liabilities restrictions will be imposed there? In other words, what would excessive growth be? This is important."
"Mr. Volcker","Well, I think the only answer I can give there is like pornography. You know when you see it. "
"Senator Shelby","You need to see it."
"Mr. Volcker","I think Deputy Secretary----"
"Mr. Volcker","You might see it, but would the regulators see it? "
"Mr. Volcker","Well, the regulators won't see it unless you give them some instruction."
"Senator Shelby","Yes."
"Mr. Volcker","Let me give you a little bit of history on this point. I haven't been engaged in these discussions----"
"Senator Shelby","Yes, sir."
"Mr. Volcker","----and Neal ought to say something to the point, but I have been around for a while and I proposed to this Committee at one point, and maybe it was the House committee, in the 1980s, when there wasn't any interstate banking, that we should have nationwide banking, but we didn't want it dominated by just a few institutions, and we modestly suggested perhaps a 5-percent limit ought to be appropriate for any one bank in terms of deposits. Well, when the Congress finally got around to acting, they made the limit 10 percent. Now, I don't know exactly what limit they are going to talk about now, but I am sure it is more than 10 percent in assets relative to the country. So let me say, it is a matter of judgment, but if you are talking 15 percent, I would say that is a pretty big institution in the United States."
"Senator Shelby","That is a huge institution."
"Mr. Volcker","A huge institution."
"Senator Shelby","Dr. Volcker, my second question along those lines would be, could you tell me, or tell the Committee, actually, what limits will be on a firm's share of similar liabilities in the U.S. banking system in the global market or in a market in each country in which a U.S. firm operates? Or, let us say it is a foreign firm operates in this country. We have a lot of banks domiciled overseas that operate here."
"Mr. Volcker","That is correct."
"Senator Shelby","How would that work? How----"
"Mr. Volcker","Well, I would hope that those banks that are really major, domiciled overseas but operating here----"
"Senator Shelby","Yes."
"Mr. Volcker","----or owned overseas, would be in countries that adopt a similar approach. The big banks are in the U.K., they are in Paris. There is one in Germany. There are some in Japan, but the Japanese banks don't do this sort of thing anyway, so they are no question. The Chinese banks suddenly aren't going to become big proprietary traders in our market, I don't think. When you take care of Europe and the U.K., there may be a dozen banks there, maybe 20 if you mix in Canadian banks, and they provide competition here, which I think is good, but the competition ideally ought to be on similar grounds and they follow the same general proscriptions."
